Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1602.03,1.7152166394944257e-09,3.005989302168201e-07,2.553301148383022e-08,0.20499049411052697,0.027732035532354215,21.14334079712544,-0.31412388135696856,0.06124016775423808,0.06279377719732984,0.12403394485095502
1602.04,2.127567063496954e-09,3.1546838010425727e-07,3.678433272547939e-08,0.21252829971083442,0.03396218693862129,21.288794062674224,-0.31422042266389727,0.06725881983072231,0.06420101834235853,0.1314598382918491
1602.05,2.857889067020074e-09,2.775778483614041e-07,3.5514158560661954e-08,0.1993948971450698,0.03272450673803039,21.626993160574745,-0.3141059027307855,0.0715459145730583,0.05698649068709233,0.12853240507057073
1602.06,3.621704159014471e-09,2.474790741112969e-07,1.927466176644314e-08,0.1938690177383101,0.025936770590894154,23.089020390544754,-0.31401872097700784,0.06838000551691717,0.04984280662404052,0.11822281203487667
1602.07,3.5967347177941763e-09,2.3819448485364505e-07,1.505271644944927e-08,0.1973446055318245,0.023866015863518372,24.619477317380845,-0.3139976715056574,0.06500008928119279,0.04814883531521937,0.113148924745963
1602.08,2.794395655718585e-09,2.3033681141896019e-07,1.4043837319821268e-08,0.20249526497119294,0.023439340815642067,25.696168412483438,-0.31416684006116596,0.0632907812527998,0.047270888903777564,0.11056167015442177
1602.09,2.448621753137074e-09,2.082083794600235e-07,1.2023611419153504e-08,0.2032769111258783,0.0227987920758527,25.977804797534432,-0.31425083031718104,0.061714602130439104,0.04462398431509507,0.10633858640932242
1602.10,2.3576592042091893e-09,1.931440505558842e-07,1.0855410907517004e-08,0.19818622481747386,0.02208281724707942,25.14119007051573,-0.31411412949114687,0.05974441070102601,0.042350561833531704,0.10209497254023675
1602.11,2.1452081402596887e-09,1.8122160302419388e-07,9.56311150460199e-09,0.19173422178122287,0.021293704711964363,23.95937294758329,-0.3136291472349575,0.057612472388187196,0.04035435650645605,0.09796682891723449
1602.12,1.9252011600930737e-09,1.9189272157747893e-07,1.0571122568749001e-08,0.18915501433077467,0.021299831219336568,22.525567225648725,-0.31338474970034924,0.056774437357068386,0.041544272740841236,0.09831871014141975
1603.01,1.7353417432795286e-09,2.2801667251019682e-07,1.3412009217500745e-08,0.18820972746552356,0.021896164103192246,21.47206369874698,-0.313659252544478,0.05737855790492864,0.04691975180015234,0.10429830971442224
1603.02,1.7273682446624641e-09,2.6194826020066584e-07,1.747036245666459e-08,0.19090223688825017,0.023251470957618564,20.90265365268231,-0.31403733980297044,0.05996538982190031,0.0528479400934905,0.112813330116962
