Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1966,2.398802913153123e-09,2.264484734903908e-07,1.647453034376811e-08,0.19797378972397106,0.02302292702212244,23.385781893940756,-0.38844716751843245,0.0637153512449941,0.04727099349604153,0.11098634475122632
1967,2.767079105272044e-09,2.505913121282275e-07,2.4151639585140472e-08,0.20437755667075916,0.027447953783772794,23.221839178558856,-0.38887407081770203,0.06803769685585735,0.05068713852988315,0.1187248354611405
1968,2.7881865401657326e-09,2.4578077392966124e-07,2.185405219143172e-08,0.20020292418091404,0.02525896465001477,23.319068030252932,-0.38908248168338,0.06922583708728634,0.0514187930110708,0.12064463001275355
1969,2.6019174016090194e-09,2.523321411880103e-07,1.9343020007731783e-08,0.19814903924607327,0.024117072521567213,23.047948988977037,-0.3891024503707236,0.06786560747248904,0.052479288085784205,0.12034489557406215
1970,2.5904413156127355e-09,2.3823493572847988e-07,1.6886372134364402e-08,0.19596353109486173,0.022686816832375178,23.13082140621751,-0.38997142167862964,0.0657181374528011,0.0496017616873066,0.11531989915189567
1971,2.676513742504694e-09,2.4198993714622043e-07,1.9762103054920086e-08,0.1981991816542341,0.024714430938848588,23.05768855956855,-0.3910273659150289,0.06671211696426542,0.049336827121460675,0.1160489440358365
1972,2.5418070788402917e-09,2.3042457054240385e-07,2.1485497288075048e-08,0.20082603058528392,0.026863709036453545,23.39548407026874,-0.3915281889906915,0.06671561768502121,0.048697643613742785,0.11541326131170582
1973,2.6011304690775992e-09,2.4987560958050394e-07,1.9458455030065852e-08,0.19816652949418648,0.024295887189550208,23.10948997455675,-0.3915236288569308,0.06734643065011629,0.05165376209736289,0.11900019273515101
1974,2.6391809928955454e-09,2.4267643385064203e-07,2.0900318044027592e-08,0.1979040641171458,0.02522784321384577,22.932589600487102,-0.3916139494584887,0.06743558593203469,0.05044940079221649,0.11788498675060839
1975,2.25847080834026e-09,2.1717130103031463e-07,1.3681316081728803e-08,0.19456828389939598,0.021809348144230533,23.34413797810716,-0.39186853598866134,0.06177539360633034,0.045544746227293674,0.10732013978777093
