Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1905.01,2.0653167548665044e-09,2.410486046296967e-07,1.5063277760955963e-08,0.19365707536360008,0.022400216011360045,21.112738836278165,-0.35965556083783545,0.061423049782099975,0.048657070021477886,0.11008011997384518
1905.02,2.1691144981290564e-09,2.594427394916254e-07,1.918662740443346e-08,0.20407267165219284,0.02592356400212951,20.74522458544184,-0.3597160869282859,0.06110655522129514,0.05124643549865363,0.11235299094746612
1905.03,2.2902960032858726e-09,2.807436738847388e-07,3.537233351186609e-08,0.214137000394106,0.03490687680337398,20.731656484543503,-0.35993747457728364,0.06336206954742982,0.05787636251024157,0.12123843224405592
1905.04,2.4351680386591898e-09,2.834620212620776e-07,5.2368934235004265e-08,0.21568648109895058,0.045479169142870375,21.223399658471894,-0.3600528648881626,0.07033868387746633,0.0559051675922979,0.12624385152948883
1905.05,3.1123358927203916e-09,2.836251685382738e-07,4.493864198042922e-08,0.214391935689256,0.04103502276076644,21.930736078636016,-0.36034889459342667,0.07628673213345939,0.05248483601150524,0.12877156816305835
1905.06,4.230405658236043e-09,2.5575163289220234e-07,2.8063984562840887e-08,0.2031531944585699,0.029886129001980424,22.96782029187952,-0.36043265524386964,0.07532941700511588,0.048340705844583574,0.12367012279713979
1905.07,4.188356338511893e-09,2.4089592110737415e-07,1.4855795150494498e-08,0.202192431924357,0.023988420502365274,24.21115622030659,-0.3604659742070805,0.07030127117393295,0.04642823539959574,0.11672950659511376
1905.08,3.3998608973681964e-09,2.2849093959347985e-07,1.2379523609847262e-08,0.2038258058859064,0.022518170235472357,25.171886908094685,-0.36046416165964973,0.06675254367782876,0.04568211543135404,0.11243465920745781
1905.09,2.6268301845909025e-09,2.076947301408379e-07,1.1074598888261018e-08,0.20366620657887524,0.022003076350046533,25.47519750881402,-0.3606572103538897,0.06435497609655388,0.04390438059646896,0.10825935657157681
1905.10,2.3211390965537884e-09,1.914175953108851e-07,1.0039526534090956e-08,0.1993496063936421,0.021414853782545176,24.78783112406327,-0.3607453336506829,0.06186182773002846,0.0414965073939538,0.10335833510550188
1905.11,2.112795439628507e-09,1.8924276315751487e-07,9.999524787546105e-09,0.1927548591129866,0.020962724608724028,23.366994493125492,-0.3605771769943872,0.06007901297727149,0.04101136386909422,0.10109037687656203
1905.12,1.882200343931056e-09,2.1393752920549033e-07,1.264449623056537e-08,0.18738719655488018,0.02119937788562742,22.056411682520494,-0.3603439855931551,0.06139236317372273,0.046686177086593915,0.1080785401705105
1906.01,1.912653050963713e-09,2.4421977865282273e-07,1.3958010477859153e-08,0.18876751552995252,0.021274960121503147,21.24955841889141,-0.36056212032217805,0.06209539647582835,0.04932504250446599,0.11142043902721853
1906.02,2.1885256844272947e-09,2.7947948776838663e-07,1.7989669029260688e-08,0.19481054840440085,0.022513551301763402,20.946652532494756,-0.36063112727120955,0.06358220599777661,0.05411000987459034,0.1176922160102511
1906.03,2.2781107869761678e-09,2.9111870410857616e-07,2.485134607719539e-08,0.1992558979530407,0.02559705296619007,20.993349024123305,-0.3607863311610457,0.06696769898995651,0.061159409835106544,0.12812710862293497
1906.04,2.6511633562888664e-09,2.9374650692797983e-07,3.246084202331439e-08,0.20085717832598232,0.028845729993834283,21.30244384876234,-0.36079935626394927,0.07029499476605189,0.057956425523205325,0.12825142037720474
1906.05,3.1367854186449183e-09,2.7677952121614854e-07,3.2603428298951645e-08,0.19759604984328782,0.02909056154584494,21.770784278535395,-0.3610129825189759,0.07223209191853266,0.05445493360157124,0.12668702555416517
1906.06,3.483732498194519e-09,2.618689472988896e-07,2.290542164451609e-08,0.19531981329456527,0.025549767838132616,22.9714712820603,-0.36119539349427227,0.07056123741258571,0.04949566142078719,0.12005689883352291
